"id","tyc","gaia","hyg","hip","hd","hr","gl","bayer","flam","con","proper","ra","dec","pos_src","dist","x0","y0","z0","dist_src","mag","absmag","ci","mag_src","rv","rv_src","pm_ra","pm_dec","pm_src","vx","vy","vz","spect","spect_src"
"1306748","294-1032-1","3704342295607157120","62890","63090","112300","4910","","Del","43","Vir","Minelauva","12.92672454","3.39747144","T","57.4498","-55.6692","-13.778","3.4048","G_R3","3.39","-0.406","1.571","HIP","-18.0","HYG","-469.714","-53.71","G_R3","-14.132","128.284","-15.668","M2 III","T"
"1307143","8656-3196-1","6060572727302161920","62918","63117","112244","4908","","","","Cru","","12.9325373","-56.83580345","T","1320.0209","-700.691","-174.547","-1104.998","G_R3","5.34","-5.263","0.01","HIP","18.0","HYG","-5.949","-1.077","G_R3","-13.079","35.106","-18.755","O9 IA/AB","T"
"1307241","3021-2645-1","1517698716348324992","62925","63125","112413","4915","","Alp-2","12","CVn","Cor Caroli","12.933807","38.31838","HIP_X","30.5598","-23.264","-5.804","18.948","G_R3","2.89","0.464","-0.115","HIP","-3.0","HYG","-233.776","55.035","G_R3","-1.117","34.626","4.395","A0spe...","HYG"
"1308565","8258-1469-1","6081364732673284864","63008","63210","112409","4913","","","","Cen","","12.95120956","-51.19875254","T","128.7584","-78.194","-19.885","-100.345","G_R3","5.17","-0.379","-0.066","HIP","25.0","HYG","-30.068","-15.526","G_R3","-12.548","15.746","-25.421","B8/9 V","T"
"1310921","1450-1133-1","3937690377059272704","63153","63355","112769","4920","","","36","Com","","12.98206737","17.40944591","T","106.4626","-98.247","-25.831","31.853","G_R3","4.76","-0.376","1.568","HIP","-2.0","HYG","-37.705","33.723","G_R3","1.932","20.184","15.641","M 0 III","T"
"1312193","4169-515-1","1678945154579060608","63230","63432","113092","4928","","","9","Dra","","12.99863045","66.59727576","T","195.5157","-75.018","-20.072","179.432","G_R3","5.37","-1.086","1.282","HIP","-32.795","G_R3","-138.943","-14.936","G_R3","-32.974","124.484","-35.596","G8III","T"
"1313286","3845-1189-1","1576850723937017216","63300","63503","113139","4931","","","78","UMa","","13.012125","56.366338","HIP_X","25.3403","-13.546","-3.676","21.098","G_R3","4.93","2.911","0.368","HIP","-3.452","G_R3","140.082","-0.059","G_R3","6.246","-15.741","-2.878","F2V","HYG"
"1315170","886-1326-1","3736865265441207424","63405","63608","113226","4932","","Eps","47","Vir","Vindemiatrix","13.03627731","10.95914863","T","33.1006","-31.308","-8.709","6.293","G_R3","2.85","0.251","0.934","HIP","-14.0","HYG","-273.793","19.804","G_R3","2.298","45.232","0.389","G8III","T"
"1315284","9249-2380-1","5843518239925459456","63411","63613","112985","4923","","Del","","Mus","","13.03784772","-71.54885423","T","26.7461","-8.154","-2.272","-25.371","G_R3","3.61","1.474","1.19","HIP","37.0","HYG","263.701","-23.069","G_R3","0.365","-34.606","-36.024","K2 III","T"
"1312672","2532-2226-1","1464753314462948480","63259","63462","112989","4924","","","37","Com","","13.00457527","30.78501699","T","188.9716","-156.7623","-42.2054","96.7192","G_R3","4.88","-1.502","1.165","HIP","-13.0","HYG","-20.75","-6.712","G_R3","2.98","20.052","-11.819","K1P","T"
"1319779","2534-304-1","1516230937046044032","63698","63901","113797","4943","","","14","CVn","","13.095678","35.798899","HIP_X","101.6599","-79.085","-23.329","59.465","G_R3","5.2","0.164","-0.059","HIP","-14.708","G_R3","-37.208","20.034","G_R3","11.785","22.171","-0.773","B9V","HYG"
"1316972","8254-2207-1","6084614408008359168","63521","63724","113314","4933","","Xi-1","","Cen","","13.05925186","-49.5272638","T","67.4416","-42.103","-11.984","-51.304","G_R3","4.83","0.685","0.029","HIP","-14.205","G_R3","-47.858","-11.496","G_R3","7.368","18.006","8.42","A0 V","T"
"1320436","8250-3266-1","6085229378603010688","63742","63945","113703","4940","","","","Cen","","13.10463962","-48.46329751","T","122.5608","-77.895","-23.177","-91.741","G_R3","4.71","-0.732","-0.148","HIP","6.0","HYG","-29.558","-15.692","G_R3","-2.17","17.271","-10.537","B4 V","T"
"1321276","8254-2208-1","6081542475600377472","63801","64004","113791","4942","","Xi-2","","Cen","","13.11517761","-49.90624735","T","147.1412","-90.755","-27.276","-112.562","G_R3","4.27","-1.569","-0.182","HIP","14.0","HYG","-27.118","-12.808","G_R3","-7.534","17.487","-16.464","B3 V","T"
"1322549","5540-1439-1","3622819624439843072","63875","64078","114038","4955","","","49","Vir","","13.1316145","-10.74040422","T","89.6876","-84.278","-25.725","-16.714","G_R3","5.15","0.386","1.138","HIP","-9.755","G_R3","16.629","-10.192","G_R3","12.003","-3.728","-2.439","K1 III","T"
"1322819","8997-2337-1","5858915766471945984","63891","64094","113904","4952","","The","","Mus","","13.1353208","-65.30597435","T","2167.7484","-865.916","-265.23","-1969.512","G_R3","5.44","-6.24","-0.033","HIP","-28.0","HYG","-4.272","-1.664","G_R3","13.182","49.951","18.296","WC + O9.5/B0 IAB","T"
"1321598","1996-2401-1","1460876573902483328","63819","64022","113996","4954","","","41","Com","","13.11964732","27.62474074","T","116.2933","-98.641","-29.772","53.923","G_R3","4.8","-0.528","1.482","HIP","-15.89","G_R3","34.155","-69.539","G_R3","1.902","-19.094","-41.333","K5III","T"
"1323973","6699-1369-1","3504044777770340096","63963","64166","114149","4958","","Psi","45","Hya","","13.15090769","-23.11806651","T","71.2781","-62.601","-19.454","-27.986","G_R3","4.94","0.675","1.048","HIP","-18.077","G_R3","-20.533","-46.131","G_R3","19.662","13.375","-7.238","K0 III","T"
"1325157","1454-1134-1","","64037","64241","114378","4968","Gl 501A","Alp","42","Com","Diadem","13.16646858","17.52944436","T","17.8253","-16.211","-5.11","5.369","HIP","4.32","3.065","0.455","HIP","-11.6","HYG","-445.95","129.69","HYG","2.368","40.257","6.956","F5V","T"
"1325111","4963-1316-1","3629615946329315456","64034","64238","114330","4963","","The","51","Vir","","13.165831","-5.53901","HIP_X","89.4181","-84.887","-26.745","-8.631","G_R3","4.38","-0.377","-0.008","HIP","-4.036","G_R3","-35.252","-33.302","G_R3","0.641","15.869","-13.661","A1V","HYG"
"1327572","1996-2400-1","1460229442589223424","64189","64394","114710","4983","Gl 502","Bet","43","Com","","13.19788732","27.87818125","T","9.1975","-7.7335","-2.5077","4.301","G_R3","4.23","4.412","0.572","HIP","5.1","HYG","-800.72","882.301","G_R3","2.052","37.367","36.389","G0V","HYG"
"1326938","7786-2675-1","6136521149359453056","64144","64348","114474","4973","","","","Cen","","13.18978239","-43.36855809","T","71.0286","-49.15","-15.824","-48.775","G_R3","5.24","0.983","1.049","HIP","-9.882","G_R3","-114.105","-20.63","G_R3","-0.396","40.235","1.736","K1/2 III","T"
"1327828","7774-1925-1","6141742283401003264","64202","64408","114613","4979","Gl 501.2","","","Cen","","13.20088475","-37.80302414","T","20.4628","-15.376","-5.0","-12.543","G_R3","4.85","3.295","0.693","HIP","-13.029","G_R3","-382.409","46.147","G_R3","-4.291","37.612","11.523","G3 V","T"
"1327835","6113-1726-1","3511640513332581504","64203","64407","114642","4981","","","53","Vir","","13.20098392","-16.19860137","T","33.4445","-30.542","-9.932","-9.33","G_R3","5.04","2.418","0.46","HIP","-12.252","G_R3","97.167","-288.066","G_R3","28.069","-7.071","-40.44","F6 V","T"
"1328137","8661-2284-1","6061917808001384192","64220","64425","114529","4975","","","","Cen","","13.20488555","-59.9205756","T","190.0238","-90.5404","-29.5464","-164.4334","G_R3","4.58","-1.814","-0.073","HIP","12.0","HYG","-27.575","-19.406","G_R3","0.957","26.441","-19.145","B7 V","T"
"1330694","6116-1514-1","3507245834075862528","64372","64577","114946","4995","","","55","Vir","","13.23635987","-19.93094761","T","37.6284","-33.538","-11.251","-12.827","G_R3","5.31","2.432","0.862","HIP","-48.175","G_R3","-119.745","159.578","G_R3","26.945","31.569","43.182","G8 III/IV","T"
"1330050","3022-2307-1","1524839460257904896","64335","64540","115004","4997","","","","CVn","","13.22859481","40.15288514","T","144.965","-105.118","-35.027","93.478","G_R3","4.94","-0.866","1.061","HIP","-22.035","G_R3","-51.498","15.109","G_R3","11.142","41.016","-6.273","K0III","T"
"1330787","8661-2282-1","6062166950467100032","64378","64583","114837","4989","Gl 503A","","","Cen","","13.237578","-59.103235","HIP_X","18.24","-8.879","-2.982","-15.652","G_R3","4.9","3.595","0.489","HIP","-63.566","G_R3","-248.678","-153.176","G_R3","34.871","34.393","47.744","F7IV","HYG"
"1332080","9242-1816-1","5845487808871992448","64456","64661","114911","4993","","Eta","","Mus","","13.25415038","-67.89458602","T","114.6842","-40.8519","-13.917","-106.2538","G_R3","4.79","-0.508","-0.078","HIP","-8.0","HYG","-30.518","-9.179","G_R3","1.876","18.167","5.534","B7 V","T"
"1333002","6116-1050-1","3507322593731193728","64520","64725","115202","5001","Gl 503.3","","57","Vir","","13.26632562","-19.94310164","T","37.4706","-33.306","-11.465","-12.781","G_R3","5.21","2.342","1.011","HIP","35.133","G_R3","304.278","-114.932","G_R3","-7.052","-59.588","-31.174","K1 III","T"
"1334215","7263-2070-1","6181513577482286336","64598","64803","115310","5006","","","","Cen","","13.28142635","-31.50619715","T","79.3813","-63.906","-22.281","-41.484","G_R3","5.1","0.601","0.959","HIP","16.977","G_R3","34.475","-48.146","G_R3","-0.456","-13.898","-24.318","K0 III","T"
"1334616","9002-2135-1","5857626314171591808","64615","64820","115211","5002","","","","Mus","","13.2869477","-66.78343773","T","396.4991","-147.515","-51.671","-364.391","G_R3","4.86","-3.131","1.48","HIP","-10.814","G_R3","-15.346","-6.77","G_R3","5.525","32.498","4.921","K2 IB/II","T"
"1335127","305-948-1","3717256094034195584","64647","64852","115521","5015","","Sig","60","Vir","","13.29341186","5.46987345","T","214.1649","-201.0833","-70.8172","20.4142","G_R3","4.78","-1.874","1.638","HIP","-27.0","HYG","-9.081","12.946","G_R3","23.47","18.04","10.51","M0","T"
"1334677","897-595-1","3742985903074533632","64618","64823","115478","5013","","","","Vir","","13.28767458","13.67575284","T","93.866","-86.071","-30.167","22.192","G_R3","5.33","0.467","1.304","HIP","-24.664","G_R3","8.168","42.33","G_R3","28.02","5.97","12.471","K3III","T"
"1335048","3022-2306-1","1524913024458144256","64639","64844","115604","5017","","","20","CVn","","13.29237235","40.57260979","T","78.2579","-56.073","-19.731","50.9","G_R3","4.72","0.252","0.306","HIP","8.62","G_R3","-125.614","18.386","G_R3","-17.46","43.257","10.788","F0II-III","T"
"1334072","891-624-1","3732539683617410816","64587","64792","115383","5011","Gl 504","","59","Vir","","13.2795876","9.42415796","T","17.5878","-16.386","-5.704","2.88","G_R3","5.19","3.964","0.585","HIP","-27.251","G_R3","-335.473","191.038","G_R3","18.656","36.111","11.251","F8V","T"
"1335992","3462-2651-1","1556189972738829184","64701","64906","115735","5023","","","21","CVn","","13.30403065","49.68205999","T","85.4818","-52.117","-18.518","65.177","G_R3","5.14","0.481","-0.049","HIP","-5.126","G_R3","-35.161","16.342","G_R3","3.113","16.227","0.376","A 0 V","T"
"1336207","6116-1517-1","3507879565090229888","64720","64924","115617","5019","Gl 506","","61","Vir","","13.306763","-18.311196","HIP_X","8.5344","-7.633","-2.718","-2.681","G_R3","4.74","5.084","0.709","HIP","-7.864","G_R3","-1070.202","-1063.849","G_R3","5.243","47.829","-38.391","G5V","HYG"
"1336891","6700-1436-1","6194563955869054848","64758","64962","115659","5020","","Gam","46","Hya","","13.315359","-23.171512","HIP_X","39.1717","-33.898","-12.157","-15.413","G_R3","2.99","0.025","0.92","HIP","-5.0","HYG","67.956","-44.299","G_R3","11.634","-9.234","-5.595","G8III","HYG"
"1339129","7275-2074-1","","64904","65109","115892","5028","Gl 508.1","Iot","","Cen","","13.34328251","-36.71229344","T","18.0213","-13.563","-4.976","-10.773","HIP","2.75","1.471","0.068","HIP","0.1","HYG","-340.76","-87.98","HYG","-5.885","28.849","-6.085","A2 V","T"
"1341852","8990-3680-1","5869474548409857024","65066","65271","116087","5035","","","","Cen","","13.37720504","-60.98840339","T","112.5817","-51.09","-19.263","-98.455","G_R3","4.52","-0.737","-0.141","HIP","6.0","HYG","-29.518","-21.698","G_R3","1.195","17.287","-10.863","B3 V","T"
"1342366","6124-836-1","3604079616975432960","65096","65301","116292","5044","","","63","Vir","","13.38364265","-17.73527571","T","90.5938","-80.689","-30.578","-27.597","G_R3","5.36","0.575","0.987","HIP","-25.888","G_R3","-50.001","-29.311","G_R3","19.034","30.176","-4.103","K0 III","T"
"1343569","3850-1385-1","1563590579347125632","65173","65378","116656","5054","GJ 3783A","Zet","79","UMa","Mizar","13.39872774","54.92541525","T","24.8674","-13.342","-5.117","20.352","G_R3","2.23","0.252","0.057","HIP","-5.6","HYG","122.467","-22.682","G_R3","6.131","-13.111","-6.12","A2V","T"
"1343675","8998-3189-1","5864836602250358528","65182","65387","116243","5041","","","","Cen","","13.40013419","-64.53566699","T","77.5678","-31.135","-11.953","-70.032","G_R3","4.52","0.072","0.822","HIP","12.963","G_R3","28.959","-21.326","G_R3","5.223","-9.401","-15.075","G6 II","T"
"1345168","9254-2970-1","5790905612092884224","65263","65468","116244","5042","","Iot-1","","Mus","","13.41864416","-74.88781707","T","68.9812","-16.758","-6.527","-66.596","G_R3","5.04","0.846","1.11","HIP","28.012","G_R3","-108.236","-132.718","G_R3","19.392","45.536","-38.358","K0 III","T"
"1345342","8998-3188-1","5864837701762139776","65274","65479","116457","5048","","","","Cen","","13.42053527","-64.48514651","T","38.0766","-15.28","-5.96","-34.363","G_R3","5.32","2.417","0.411","HIP","-4.796","G_R3","-154.83","-21.523","G_R3","-4.965","28.061","2.655","F3 IV/V","T"
"1347423","5550-1597-1","3610805737623654784","65375","65581","116870","5064","","","68","Vir","","13.44532425","-12.70766245","T","150.7303","-136.637","-54.319","-33.157","G_R3","5.27","-0.621","1.477","HIP","-28.869","G_R3","-130.093","-21.369","G_R3","-5.049","98.025","-8.544","K5 III","T"
"1345269","5547-1518-1","","65269","65474","116658","5056","","Alp","67","Vir","Spica","13.41989015","-11.16124491","T","76.5697","-69.991","-27.286","-14.822","HIP","0.98","-3.44","-0.235","HIP","1.0","HYG","-42.5","-31.73","HYG","-4.44","14.826","-11.493","B1 V","T"
"1345331","3850-1384-1","","65272","65477","116842","5062","GJ 3785","","80","UMa","Alcor","13.42042677","54.98795585","T","25.0564","-13.393","-5.224","20.522","HIP","3.99","1.995","0.169","HIP","-8.9","HYG","120.35","-16.94","HYG","8.416","-12.061","-8.444","A5V","T"
"1348425","6120-921-1","3604865252393354112","65433","65639","116976","5068","Gl 511.2","","69","Vir","","13.45754558","-15.97357817","T","83.2449","-74.275","-29.803","-22.909","G_R3","4.76","0.158","1.096","HIP","-12.926","G_R3","-121.566","20.435","G_R3","-8.391","48.323","11.31","K1 IIICNII","T"
"1346600","7791-2183-1","6161335477529159424","65330","65535","116713","5058","","","","Cen","","13.43549415","-39.75509201","T","65.209","-46.6338","-18.3994","-41.7022","G_R3","5.11","1.038","1.181","HIP","67.0","HYG","166.257","-52.431","G_R3","-19.409","-62.908","-55.307","KP BA","T"
"1349846","898-1042-1","3740176925743994752","65515","65721","117176","5072","Gl 512.1","","70","Vir","","13.47383621","13.77878712","T","18.0992","-16.286","-6.616","4.311","G_R3","4.97","3.682","0.714","HIP","4.995","G_R3","-235.951","-575.969","G_R3","-23.018","12.501","-46.806","G5IV-V","T"
"1349884","3856-621-1","1663104284399348992","65522","65728","117376","5085","","","","UMa","","13.47419093","59.94578626","T","72.3173","-33.554","-13.634","62.594","G_R3","5.4","1.104","-0.01","HIP","-8.593","G_R3","-78.659","34.714","G_R3","3.379","30.48","-1.478","A 1 VN","T"
"1353568","7792-2393-1","6161403234933741312","65729","65936","117440","5089","","","","Cen","","13.51740485","-39.40730757","T","277.7778","-197.912","-83.036","-176.341","HIP","3.9","-3.318","1.186","HIP","-2.0","HYG","-15.65","-11.25","HYG","2.124","23.239","-10.176","G8 II/III","T"
"1351286","8260-2661-1","6070059279238254464","65604","65810","117150","5071","","","","Cen","","13.49034838","-51.16513641","T","140.4466","-81.452","-33.498","-109.402","G_R3","5.04","-0.698","0.059","HIP","-0.605","G_R3","-1.823","-7.517","G_R3","3.494","2.749","-2.667","A1 V","T"
"1354877","4972-1456-1","3631753877970312576","65798","66006","117675","5095","","","74","Vir","","13.53274582","-6.25581602","T","143.887","-131.669","-55.866","-15.679","G_R3","4.68","-1.11","1.606","HIP","18.0","HYG","-103.703","-45.392","G_R3","-40.994","59.445","-32.739","M2 III","T"
"1357980","310-1430-1","3712858597278688000","65991","66200","118022","5105","","","78","Vir","","13.56886995","3.65896576","T","60.627","-55.471","-24.158","3.869","G_R3","4.92","1.007","0.029","HIP","-12.0","HYG","44.539","-23.252","G_R3","15.7","-7.125","-7.435","Ap EuCrSr","T"
"1358768","4966-1366-1","3662636823132300032","66040","66249","118098","5107","GJ 3792","Zet","79","Vir","Heze","13.57822","-0.59582","HIP_X","22.8589","-20.9337","-9.178","-0.2375","G_R3","3.38","1.585","0.114","HIP","-13.2","HYG","-276.903","44.621","G_R3","-0.005","32.76","4.972","A3V","HYG"
"1358440","3466-1270-1","1552582200210565248","66025","66234","118232","5112","","","24","CVn","","13.57423902","49.01597692","T","56.8337","-34.153","-14.931","42.903","G_R3","4.68","0.907","0.132","HIP","-18.0","HYG","-127.914","27.811","G_R3","2.195","38.571","-8.674","A4V","T"
"1356324","5548-1546-1","3617798051756565760","65890","66098","117818","5100","","","76","Vir","","13.54946465","-10.16500048","T","85.8223","-77.62","-33.335","-15.146","G_R3","5.21","0.542","0.964","HIP","0.069","G_R3","-31.019","-38.85","G_R3","-2.48","12.67","-15.57","G8 III","T"
"1358895","2542-1094-1","1475118788534734592","66048","66257","118216","5110","","","","CVn","","13.57994679","37.18241443","T","46.8882","-34.206","-15.015","28.337","G_R3","4.91","1.555","0.404","HIP","11.737","G_R3","85.609","-9.549","G_R3","-2.089","-21.698","5.402","F2IV","T"
"1362656","2543-1189-1","1472012663889392128","66249","66458","118623","5127","","","25","CVn","","13.624345","36.294898","HIP_X","56.4196","-41.423","-18.76","33.397","G_R3","4.82","1.063","0.239","HIP","-6.0","HYG","-93.584","23.459","G_R3","-2.538","26.328","1.505","A7III","HYG"
"1366179","8663-2929-1","","66447","66657","118716","5132","","Eps","","Cen","","13.66479797","-53.46636269","T","131.0616","-70.726","-32.938","-105.309","HIP","2.29","-3.297","-0.171","HIP","3.0","HYG","-14.6","-12.79","HYG","0.34","10.164","-7.141","B1 III","T"
"1368600","5546-1582-1","3618198617586733312","66591","66803","119149","5150","","","82","Vir","","13.69354889","-8.70298216","T","183.9047","-164.2101","-77.9838","-27.8264","G_R3","5.03","-1.293","1.623","HIP","-37.0","HYG","-91.258","38.786","G_R3","-5.713","85.361","39.023","M2 III","T"
"1368810","8667-432-1","6065381024758288128","66609","66821","118991","5141","","","","Cen","","13.6957675","-54.55937774","T","88.6446","-46.419","-22.077","-72.22","G_R3","4.99","0.252","-0.055","HIP","14.487","G_R3","-43.783","-24.935","G_R3","-7.78","16.673","-17.879","B9 VN","T"
"1367403","3851-1506-1","1561883759343666304","66527","66738","119228","5154","","","83","UMa","","13.67896466","54.68163243","T","178.6906","-93.485","-43.96","145.803","G_R3","4.63","-1.631","1.63","HIP","-17.0","HYG","-19.418","-10.63","G_R3","-4.754","15.941","-19.077","M2III","T"
"1369198","8675-3299-1","5870072407854357888","66637","66849","118978","5140","","","","Cen","","13.70030262","-58.78707588","T","245.298","-114.731","-54.735","-209.791","G_R3","5.38","-1.568","-0.029","HIP","-10.042","G_R3","-28.08","-7.273","G_R3","-2.834","34.825","4.205","B9 III","T"
"1370671","311-1612-1","3713442334873623936","66724","66936","119425","5159","","","84","Vir","","13.71769776","3.53790026","T","75.9017","-68.225","-32.931","4.684","G_R3","5.35","0.949","1.091","HIP","-41.177","G_R3","-295.22","-74.313","G_R3","-10.648","112.81","-29.228","K1III","HYG"
"1374446","7270-2399-1","6171375049483037696","66941","67153","119756","5168","Gl 525.1","","1","Cen","","13.76145711","-33.04372296","T","19.2651","-14.4619","-7.1858","-10.5051","G_R3","4.23","2.806","0.39","HIP","-21.6","HYG","-462.182","-146.513","G_R3","3.967","49.103","0.562","F3 V","T"
"1375813","8274-2554-1","6069335903658036480","67023","67234","119834","5172","","","","Cen","","13.77760542","-51.43276374","T","82.3798","-45.896","-23.047","-64.411","G_R3","4.64","0.061","0.955","HIP","-15.972","G_R3","9.258","-29.111","G_R3","18.464","5.226","5.4","G8/K0 III","T"
"1376206","7278-2043-1","6163848170836256128","67032","67244","119921","5174","","","","Cen","","13.78232028","-36.25193049","T","117.1952","-84.406","-42.516","-69.302","G_R3","5.15","-0.195","-0.007","HIP","-10.0","HYG","-13.533","-10.886","G_R3","7.014","11.951","1.036","A0 V","T"
"1377079","3467-1257-1","","67088","67301","120315","5191","","Eta","85","UMa","Alkaid","13.79237392","49.31330288","T","31.8674","-18.53","-9.395","24.165","HIP","1.85","-0.667","-0.099","HIP","-11.0","HYG","-121.23","-15.56","HYG","-3.475","18.771","-9.874","B3V","T"
"1376911","6127-581-1","6294922115917311872","67076","67288","120052","5181","","","87","Vir","","13.79038665","-17.85983971","T","194.314","-165.002","-83.551","-59.594","G_R3","5.41","-1.033","1.623","HIP","58.785","G_R3","60.825","-31.825","G_R3","-16.586","-71.2","-45.932","M2 III","T"
"1376679","1460-132-1","1244571953471006720","67063","67275","120136","5185","Gl 527A","Tau","4","Boo","","13.78770638","17.45689887","T","15.6135","-13.293","-6.719","4.684","G_R3","4.5","3.532","0.508","HIP","-16.75","G_R3","-468.923","63.469","G_R3","-0.139","38.819","-0.544","F6IV","T"
"1379697","7287-1891-1","","67244","67457","120323","5192","","","2","Cen","","13.82408892","-34.45077493","T","56.1167","-41.098","-21.268","-31.745","HIP","4.19","0.445","1.52","HIP","41.0","HYG","-42.59","-59.87","HYG","-27.232","-1.336","-36.327","M5 III","T"
"1379788","7797-2744-1","6112195451032545024","67251","67464","120307","5190","","Nu","","Cen","","13.82507724","-41.68770854","T","124.2612","-82.403","-42.67","-82.642","G_R3","3.41","-2.062","-0.225","HIP","9.0","HYG","-26.137","-21.226","G_R3","-5.664","14.405","-15.323","B2 IV","T"
"1379743","1460-1180-1","1243381938292692096","67246","67459","120477","5200","","Ups","5","Boo","","13.82462248","15.79791084","T","74.5","-63.662","-32.956","20.282","G_R3","4.05","-0.311","1.52","HIP","-6.0","HYG","-93.269","40.166","G_R3","-6.586","33.682","12.016","K5III","T"
"1379944","7797-2743-1","6109087784495371648","67259","67472","120324","5193","","Mu","","Cen","","13.82694123","-42.47373038","T","136.4828","-89.371","-46.334","-92.16","G_R3","3.47","-2.205","-0.17","HIP","9.0","HYG","-23.04","-18.361","G_R3","-5.633","13.871","-14.839","B2 IV/VNE","T"
"1380096","1466-1082-1","1250169120491310720","67267","67480","120539","5201","","","6","Boo","","13.8285654","21.26410755","T","210.5618","-174.1671","-90.39","76.3647","G_R3","4.92","-1.697","1.432","HIP","-3.0","HYG","31.23","17.196","G_R3","22.366","-23.513","14.908","K4III","T"
"1380304","6127-879-1","6294168164474202112","67281","67494","120452","5196","","","89","Vir","","13.83118992","-18.1341664","T","70.7872","-59.688","-31.029","-22.032","G_R3","4.96","0.71","1.059","HIP","-39.589","G_R3","-100.681","-38.243","G_R3","21.342","49.172","0.126","K0 III","T"
"1382525","4174-1261-1","1671148277108755200","67414","67627","121130","5226","","","10","Dra","","13.85720558","64.72327274","T","129.6059","-48.9269","-25.8597","117.1964","G_R3","4.58","-0.983","1.572","HIP","-11.0","HYG","11.258","-0.843","G_R3","6.971","-4.139","-10.168","M 3.5III","T"
"1383072","2547-1181-1","1459043241342371328","67451","67665","120933","5219","","","","CVn","","13.86318775","34.44424002","T","161.195","-117.43","-62.302","91.173","G_R3","4.76","-1.277","1.611","HIP","-44.0","HYG","-20.41","-32.743","G_R3","12.243","24.151","-45.52","M0","T"
"1383129","7283-2100-1","6170485544575679104","67455","67669","120709","5210","","","3","Cen","","13.86377171","-32.99406889","T","100.9043","-74.755","-39.675","-54.948","G_R3","4.32","-0.7","-0.146","HIP","10.0","HYG","-34.743","-29.498","G_R3","-8.412","14.35","-17.28","B4 III","T"
"1383504","8664-669-1","6065984557860591360","67489","67703","120642","5207","","","","Cen","","13.86801788","-52.81153174","T","93.0677","-49.66","-26.427","-74.143","G_R3","5.26","0.416","-0.084","HIP","27.0","HYG","-38.997","-26.863","G_R3","-14.155","11.957","-28.673","B8 V","T"
"1385133","7283-2099-1","6171681877649374080","67572","67786","120955","5221","","","4","Cen","","13.88681691","-31.9276129","T","207.362","-154.953","-83.442","-109.663","G_R3","4.75","-1.834","-0.111","HIP","5.0","HYG","-10.428","-10.71","G_R3","-3.694","9.653","-11.579","B4 IV","T"
"1387308","4968-1517-1","3658773654668021248","67713","67929","121299","5232","","","90","Vir","","13.91170751","-1.50312263","T","76.9167","-67.46","-36.896","-2.018","G_R3","5.16","0.73","1.093","HIP","-7.118","G_R3","-86.26","-21.309","G_R3","-8.671","31.107","-7.58","K1/2 II/III","T"
"1387284","1470-1157-1","","67711","67927","121370","5235","Gl 534","Eta","8","Boo","Muphrid","13.911411","18.397717","HIP_X","11.396","-9.488","-5.188","3.597","HIP","2.68","2.396","0.58","HIP","1.0","HYG","-60.95","-358.1","HYG","-7.769","-0.496","-18.041","G0IV","HYG"
"1388555","8267-3545-1","","67786","68002","121263","5231","","Zet","","Cen","","13.92567636","-47.28826634","T","117.096","-69.546","-38.368","-86.039","HIP","2.55","-2.793","-0.176","HIP","7.0","HYG","-57.14","-44.75","HYG","-3.498","34.295","-21.993","B2.5 IV","T"
"1390033","2002-1056-1","1451072022557616000","67885","68103","121710","5247","","","9","Boo","","13.94282803","27.4920812","T","191.8924","-148.675","-82.896","88.583","G_R3","5.02","-1.395","1.441","HIP","-40.981","G_R3","28.154","-48.279","G_R3","26.516","-14.538","-57.876","K3III","T"
"1391528","9008-4454-1","5864427996198128640","67973","68191","121474","5241","","","","Cen","","13.96080106","-63.68669457","T","65.4215","-25.262","-14.242","-58.643","G_R3","4.71","0.631","1.075","HIP","21.859","G_R3","-40.64","-33.433","G_R3","-6.534","10.785","-24.191","K0 III","T"
"1392403","7798-2848-1","6110381256839901440","68027","68245","121743","5248","","Phi","","Cen","","13.97118497","-42.10075401","T","140.842","-90.891","-51.566","-94.426","G_R3","3.83","-1.914","-0.224","HIP","6.0","HYG","-24.169","-19.294","G_R3","-4.323","16.1","-13.58","B2 V","T"
"1392754","6733-1509-1","6274759379062703616","68051","68269","121847","5250","","","47","Hya","","13.975319","-24.972249","HIP_X","115.3487","-90.892","-51.697","-48.698","G_R3","5.2","-0.11","-0.086","HIP","5.0","HYG","-49.361","-31.358","G_R3","-10.992","24.8","-17.655","B8V","HYG"
"1392970","7802-2736-1","6107651444350934400","68064","68282","121790","5249","","Ups-1","","Cen","","13.97798559","-44.80358591","T","131.0616","-80.8","-46.031","-92.356","HIP","3.87","-1.717","-0.208","HIP","5.0","HYG","-27.97","-21.69","HYG","-3.433","18.044","-13.085","B2 IV/V","T"
"1397335","8263-3419-1","6097035006749154432","68305","68523","122223","5260","","Ups-2","","Cen","","14.02875051","-45.60341726","T","203.8487","-122.9698","-72.2357","-145.6527","G_R3","4.34","-2.207","0.598","HIP","-1.0","HYG","4.873","-17.824","G_R3","13.6","2.528","-11.336","F7 II/III","T"
"1397226","316-1271-1","3661266384967451520","68302","68520","122408","5264","","Tau","93","Vir","","14.02744238","1.54453325","T","69.5262","-59.938","-35.182","1.874","G_R3","4.23","0.019","0.121","HIP","-2.491","G_R3","17.317","-21.594","G_R3","4.871","-3.759","-7.182","A2 IV/V","T"
